1352.531525,250.4017906,2.026511073,7331
1188.142273,287.863739,2.005134404,7341
989.3197835,317.3749288,2.046822429,7351
837.5519613,341.6629333,2.080267032,7361
816.3900146,350.7462311,2.065797091,7371
811.2286987,351.8141785,2.100208163,7381
793.1211141,360.0847575,2.068456968,7391
792.2179565,361.0944366,2.082652211,7401
783.49941,361.206014,2.049821575,7411
785.8286133,359.2664032,2.127815962,7421
788.2957764,360.942337,2.049029052,7431
793.9805298,355.7477112,2.075367649,7441
796.5531616,353.5852509,2.072242737,7451
793.2539469,357.0836385,2.028162559,7461
792.9150798,363.0767721,2.066137115,7471
788.5617371,363.2038727,2.064124823,7481
786.9094849,363.3384501,2.073613683,7491
781.9207764,362.934433,2.143791556,7501
786.4412435,362.2367554,2.047918638,7511
784.3376465,361.6044312,2.139773369,7521
761.6741333,361.8881226,2.11075604,7531
756.1385701,364.7217611,2.049694578,7541
752.4910278,364.150177,2.090759456,7551
749.4981486,364.2918803,2.090138912,7561
746.4263916,364.53125,2.026995897,7571
749.7338053,363.2468465,2.095964114,7581
746.8143921,367.0039063,2.068662107,7591
750.3940226,365.0712077,2.080535253,7601
750.4476013,363.5475616,2.105254889,7611
748.9458923,370.6327972,2.128675342,7621
748.680013,369.3169963,2.108980974,7631
747.9763794,371.5101217,2.115743637,7641
750.9431152,371.6039886,2.209465981,7651
712.0026855,369.8249003,2.104531527,7661
622.1851196,341.2403717,2.21277082,7671
552.8745422,317.5774841,2.029626071,7681
436.6997681,311.5761922,2.055796941,7691
397.4538879,321.4156494,1.960216641,7701
389.1587982,322.0712509,2.168461621,7711
386.3793945,315.569046,2.170319676,7721
381.0654093,319.7150472,2.093275706,7731
377.441803,316.5257874,2.111358166,7741
382.4278107,321.0286407,2.069196463,7751
376.5445862,319.8395487,2.147381306,7761
371.5748596,316.2922974,2.109169086,7771
374.3064423,313.9886017,2.113807619,7781
376.1648458,317.0587667,2.125341694,7791
375.6887207,315.203064,2.154108882,7801
378.6085103,314.2995402,2.147990863,7811
377.2949524,315.1362762,2.184354663,7821
377.6299947,316.4262594,2.162310044,7831
378.3547974,317.8070221,2.186629295,7841
378.1621552,315.3119354,2.101091743,7851
378.3508606,311.9222819,2.210581621,7861
379.1587982,316.7671814,2.180390358,7871
373.9851532,319.7011261,2.214813828,7881
364.2490438,323.8933919,2.227075338,7891
361.6396179,323.4391581,2.222636302,7901
363.2249603,326.4253693,2.211375475,7911
362.8550212,323.49646,2.213917653,7921
358.6446533,325.6295929,2.241509318,7931
361.8893026,327.5426737,2.206292152,7941
369.1827087,328.1968079,2.129797697,7951
362.4807205,329.1791,2.252910852,7961
357.6260071,327.8692474,2.255740285,7971
358.8435567,327.3223165,2.24653546,7981
360.4290009,328.1956024,2.274196744,7991
359.8725739,330.0870209,2.220937967,8001
360.3933716,328.24764,2.259965181,8011
359.8545227,328.2208862,2.275109887,8021
357.3753153,327.9176534,2.292615493,8031
357.6125183,329.6031647,2.209507704,8041
354.4205831,329.9836528,2.270501693,8051
357.4434509,333.259201,2.270005465,8061
357.9176636,336.1806335,2.175019503,8071
357.4812622,337.5805562,2.292697986,8081
353.7757772,331.9023641,2.368563175,8091
356.0762177,331.4715729,2.314075708,8101
358.0854594,329.8276774,2.305052042,8111
357.4362335,331.2468872,2.286147714,8121
356.0594635,330.5850372,2.302919745,8131
357.208374,332.9664815,2.32215929,8141
359.3396301,335.7356364,2.256235838,8151
356.8677826,332.9483948,2.336624742,8161
353.9916229,332.8585052,2.284134388,8171
353.2768402,334.1501007,2.291446924,8181
356.8701579,334.4814351,2.323426485,8191
358.3161774,335.8252106,2.32084775,8201
356.7384033,335.8792114,2.396544695,8211
357.7785034,337.7232564,2.337810993,8221
357.884201,340.1075439,2.29671061,8231
355.446818,334.9648844,2.340481281,8241
358.8292847,338.1976624,2.129292488,8251
361.8438822,338.6404826,2.425134341,8261
361.1162415,338.7757111,2.338977575,8271
361.1301982,338.1866862,2.358936628,8281
362.6098633,338.4769897,2.338020682,8291
360.9996134,339.4588216,2.339293242,8301
363.2514648,336.861908,2.354707956,8311
366.5056763,337.7529907,2.145730495,8321
363.3566284,340.4412944,2.315568844,8331
364.8233185,343.6828156,2.400351882,8341
362.147227,340.4035645,2.353039662,8351
361.3073883,338.4005127,2.315327168,8361
364.8384298,339.4237061,2.336126407,8371
367.151123,341.3722382,2.36868751,8381
364.8934021,341.0147807,2.330545584,8391
361.7679596,342.9871979,2.30386436,8401
362.1784668,342.3899333,2.296902577,8411
365.6914673,340.3192902,2.325885892,8421
366.848526,343.0943909,2.290540695,8431
366.8171082,344.2087606,2.32808884,8441
368.450882,345.4082947,2.310229063,8451
365.5375366,343.0100403,2.276132345,8461
365.0701294,341.0083237,2.369722903,8471
364.1131439,338.854187,2.318304539,8481
362.6344096,338.5809021,2.28760163,8491
361.6262512,337.6356964,2.265681982,8501
362.1395569,339.8316803,2.259093881,8511
361.8751068,336.5076141,2.29307282,8521
362.2852681,337.7400309,2.332258145,8531
366.1510315,334.945048,2.328365167,8541
367.62117,335.697403,2.237914443,8551
367.7563171,334.7843831,2.333048503,8561
367.5184784,335.4541779,2.238120973,8581
366.6826782,337.5327454,2.274647474,8591
366.6861471,339.7785746,2.286475499,8601
369.0647736,337.6494293,2.301888585,8611
368.5360616,336.1752116,2.284702698,8621
368.9831238,337.2102661,2.163758516,8631
368.0870463,337.4179484,2.286266168,8641
364.7193705,337.7565511,2.300256888,8651
361.8898112,339.53361,2.274418592,8661
361.3286438,340.7567444,2.287995696,8671
363.5609436,338.0679321,2.319424987,8681
368.6132406,339.8596497,2.327747186,8691
372.1940918,339.7571716,2.186019182,8701
368.8772049,341.7211838,2.3646155,8711
367.7438202,342.2818604,2.260404348,8721
364.6522624,343.1078288,2.316412528,8731
365.9563599,343.8694153,2.326753855,8741
368.8799947,341.108785,2.317486207,8751
365.9336548,344.4336853,2.26215291,8761
366.5136566,344.1397552,2.292057753,8771
365.4399211,340.296519,2.309446176,8781
363.1483053,345.2968038,2.3055408,8791
363.1366882,342.437439,2.31861794,8801
357.2063802,346.5065409,2.295437892,8811
360.5912577,343.6239726,2.272032817,8831
362.2286784,344.0645345,2.318368038,8841
364.1425171,345.0775604,2.290234804,8851
361.9696452,341.1076152,2.301757097,8861
359.8500977,344.0552063,2.255200744,8871
361.6078491,342.4460602,2.241068721,8881
362.428772,343.042511,2.449229956,8891
363.3226929,343.5535355,2.311129212,8901
362.5469971,344.6046906,2.253537059,8911
362.0098724,345.0922852,2.244796276,8921
363.8042297,346.896169,2.266968171,8931
365.5657349,346.167038,2.260098338,8941
363.3837433,344.1910706,2.224197507,8951
365.3896942,343.8141403,2.341822147,8961
365.3997955,343.4666595,2.283691525,8971
366.3434753,346.1382853,2.288020531,8981
365.370575,349.0018463,2.298596144,8991
366.9954529,349.9080505,2.20769763,9001
366.4109294,349.5249532,2.31697917,9011
365.600174,347.2677765,2.251055598,9021
381.7591044,347.3151245,2.320775588,9031
494.770752,349.1484985,2.275737166,9041
602.1184285,358.4653931,2.328692277,9051
703.3801575,368.9642029,2.338120341,9061
707.2752686,376.8141988,2.329865058,9071
696.3502808,380.2243195,2.283632994,9081
706.9690348,376.3529765,2.258167585,9091
712.7919006,375.2891388,2.289771318,9101
714.7762044,376.602478,2.335901737,9111
716.7521362,375.9611511,2.262803793,9121
722.0930786,374.6449585,2.211855173,9131
720.8774821,372.6442057,2.31716156,9141
726.4289551,371.0298004,2.25646162,9151
724.5908407,375.0057271,2.327701886,9161
726.5140381,375.1942749,2.268418312,9171
725.4736938,373.9526825,2.260775566,9181
725.094991,369.2463175,2.300181866,9191
729.1655884,367.8561707,2.26125598,9201
728.0243937,373.2592977,2.313544432,9211
726.9235026,369.4243571,2.230011066,9221
